enrollee_id,city,city_development_index,gender,relevent_experience,enrolled_university,education_level,major_discipline,experience,company_size,company_type,last_new_job,training_hours,target,prediction
16044,city_114,0.926,Male,No relevent experience,No Enrollment,Masters,Humanities,20,10-49,Pvt Ltd,>4,47,0.0,0.0
18028,city_103,0.92,Male,No relevent experience,Full time course,High School,Unknown,9,0,Unknown,1,82,0.0,1.0
246,city_64,0.6659999999999999,Male,Has relevent experience,No Enrollment,Graduate,STEM,4,50-99,Pvt Ltd,Never,65,0.0,0.0
5463,city_21,0.624,Not provided,Has relevent experience,No Enrollment,Masters,STEM,8,10000+,Pvt Ltd,1,36,1.0,1.0
7755,city_114,0.926,Male,Has relevent experience,No Enrollment,Masters,STEM,20,50-99,Pvt Ltd,>4,114,0.0,0.0
14199,city_160,0.92,Male,Has relevent experience,Part time course,Graduate,Business Degree,10,50-99,Funded Startup,1,260,0.0,0.0
33066,city_100,0.887,Male,Has relevent experience,No Enrollment,High School,Unknown,20,100-500,Pvt Ltd,>4,12,0.0,0.0
15038,city_16,0.91,Male,Has relevent experience,No Enrollment,Graduate,STEM,8,1000-4999,Pvt Ltd,3,34,0.0,0.0
4348,city_160,0.92,Male,Has relevent experience,No Enrollment,Masters,STEM,7,500-999,Pvt Ltd,1,20,0.0,0.0
26345,city_103,0.92,Female,Has relevent experience,No Enrollment,Graduate,STEM,9,5000-9999,Pvt Ltd,>4,163,0.0,0.0
24629,city_16,0.91,Male,Has relevent experience,No Enrollment,Masters,STEM,16,0,Public Sector,>4,31,0.0,0.0
1351,city_67,0.855,Male,No relevent experience,Full time course,High School,Unknown,4,1000-4999,Pvt Ltd,1,113,0.0,0.0
31487,city_136,0.897,Male,Has relevent experience,No Enrollment,Masters,STEM,10,100-500,Pvt Ltd,1,5,0.0,0.0
9264,city_83,0.923,Male,Has relevent experience,No Enrollment,Masters,STEM,18,10000+,Pvt Ltd,4,17,0.0,0.0
10951,city_160,0.92,Male,Has relevent experience,No Enrollment,Graduate,STEM,20,50-99,Pvt Ltd,>4,53,0.0,0.0
2435,city_100,0.887,Male,Has relevent experience,No Enrollment,High School,Unknown,17,100-500,Pvt Ltd,1,133,0.0,0.0
31440,city_67,0.855,Male,Has relevent experience,Full time course,Graduate,STEM,12,100-500,Pvt Ltd,4,100,0.0,0.0
12968,city_103,0.92,Male,Has relevent experience,No Enrollment,Graduate,Arts,10,10-49,Pvt Ltd,2,80,0.0,0.0
782,city_103,0.92,Male,Has relevent experience,Full time course,Graduate,STEM,7,<10,NGO,1,27,0.0,0.0
3415,city_103,0.92,Male,Has relevent experience,No Enrollment,Graduate,STEM,20,5000-9999,Pvt Ltd,>4,48,0.0,0.0
488,city_103,0.92,Male,Has relevent experience,No Enrollment,Graduate,STEM,8,10000+,Pvt Ltd,3,32,0.0,0.0
6579,city_97,0.925,Not provided,Has relevent experience,No Enrollment,Masters,STEM,20,0,Unknown,>4,106,0.0,0.0
27629,city_159,0.843,Male,Has relevent experience,No Enrollment,Graduate,STEM,10,10-49,Pvt Ltd,>4,21,1.0,0.0
25400,city_61,0.913,Not provided,No relevent experience,Full time course,High School,Unknown,2,0,Unknown,Never,32,0.0,0.0
7365,city_57,0.866,Male,No relevent experience,No Enrollment,Phd,STEM,9,100-500,Pvt Ltd,>4,53,0.0,0.0
4010,city_114,0.926,Male,Has relevent experience,No Enrollment,Graduate,STEM,20,<10,Pvt Ltd,>4,64,0.0,0.0
31747,city_146,0.735,Male,No relevent experience,No Enrollment,Graduate,STEM,15,0,Unknown,>4,18,1.0,1.0
12509,city_114,0.926,Male,No relevent experience,No Enrollment,Graduate,STEM,20,50-99,Pvt Ltd,>4,5,0.0,0.0
13571,city_69,0.856,Not provided,Has relevent experience,No Enrollment,Graduate,STEM,10,50-99,Pvt Ltd,1,88,0.0,0.0
1586,city_75,0.939,Not provided,Has relevent experience,No Enrollment,High School,Unknown,6,0,Unknown,1,59,0.0,0.0
25741,city_103,0.92,Male,Has relevent experience,No Enrollment,Graduate,STEM,9,100-500,Pvt Ltd,2,55,0.0,0.0
3022,city_21,0.624,Male,Has relevent experience,No Enrollment,Graduate,STEM,3,50-99,Pvt Ltd,1,107,0.0,1.0
2044,city_100,0.887,Male,Has relevent experience,No Enrollment,Masters,STEM,10,50-99,Pvt Ltd,1,155,0.0,0.0
2948,city_16,0.91,Male,Has relevent experience,No Enrollment,Masters,STEM,15,100-500,Pvt Ltd,2,52,0.0,0.0
33274,city_150,0.698,Not provided,Has relevent experience,No Enrollment,Masters,STEM,10,50-99,Pvt Ltd,4,43,0.0,0.0
18294,city_46,0.762,Male,No relevent experience,No Enrollment,Graduate,STEM,2,100-500,Funded Startup,2,192,0.0,0.0
18918,city_16,0.91,Not provided,Has relevent experience,No Enrollment,Phd,STEM,20,5000-9999,NGO,2,130,0.0,0.0
16471,city_21,0.624,Male,Has relevent experience,No Enrollment,Graduate,STEM,1,<10,Pvt Ltd,1,31,1.0,1.0
8063,city_24,0.698,Male,Has relevent experience,No Enrollment,Graduate,STEM,20,<10,Pvt Ltd,>4,11,0.0,0.0
32251,city_67,0.855,Male,No relevent experience,No Enrollment,Phd,STEM,20,0,Public Sector,>4,99,0.0,1.0
24606,city_21,0.624,Male,Has relevent experience,Full time course,Graduate,STEM,2,50-99,Pvt Ltd,1,21,1.0,1.0
2675,city_23,0.899,Male,Has relevent experience,Part time course,Graduate,STEM,10,1000-4999,Pvt Ltd,>4,70,0.0,0.0
4696,city_136,0.897,Male,Has relevent experience,No Enrollment,Masters,STEM,7,<10,Pvt Ltd,1,34,0.0,0.0
27345,city_114,0.926,Male,No relevent experience,Full time course,High School,Unknown,3,0,Unknown,1,116,0.0,0.0
9350,city_102,0.804,Not provided,No relevent experience,No Enrollment,Graduate,STEM,7,0,Unknown,Never,33,1.0,0.0
27113,city_21,0.624,Male,Has relevent experience,No Enrollment,Graduate,STEM,11,0,Unknown,>4,8,1.0,1.0
22015,city_160,0.92,Not provided,Has relevent experience,No Enrollment,Graduate,STEM,20,0,Unknown,>4,36,0.0,1.0
27038,city_103,0.92,Female,No relevent experience,No Enrollment,Graduate,Humanities,20,0,Unknown,>4,56,1.0,1.0
15491,city_16,0.91,Male,Has relevent experience,No Enrollment,Graduate,STEM,20,500-999,Funded Startup,2,23,0.0,0.0
27357,city_115,0.789,Male,Has relevent experience,No Enrollment,Graduate,Arts,18,100-500,Public Sector,2,60,0.0,0.0
9504,city_36,0.893,Male,Has relevent experience,No Enrollment,High School,Unknown,9,100-500,Pvt Ltd,4,31,0.0,0.0
17596,city_10,0.895,Male,Has relevent experience,Full time course,Graduate,STEM,4,100-500,Public Sector,2,26,0.0,0.0
27055,city_45,0.89,Male,Has relevent experience,No Enrollment,Masters,STEM,7,0,Unknown,3,27,0.0,1.0
7921,city_16,0.91,Not provided,No relevent experience,Part time course,Graduate,STEM,5,50-99,Unknown,1,82,0.0,0.0
24752,city_103,0.92,Male,Has relevent experience,No Enrollment,Graduate,STEM,20,0,Unknown,>4,6,1.0,1.0
11183,city_160,0.92,Female,Has relevent experience,No Enrollment,Graduate,STEM,20,100-500,Pvt Ltd,4,42,0.0,0.0
15462,city_16,0.91,Male,Has relevent experience,No Enrollment,Graduate,STEM,1,50-99,Pvt Ltd,1,84,0.0,0.0
22333,city_89,0.925,Female,Has relevent experience,No Enrollment,Graduate,STEM,5,500-999,Unknown,1,75,0.0,0.0
14133,city_103,0.92,Male,Has relevent experience,No Enrollment,Graduate,Arts,9,50-99,Funded Startup,2,22,0.0,0.0
18837,city_16,0.91,Female,Has relevent experience,No Enrollment,Masters,STEM,5,0,Unknown,2,86,0.0,1.0
9424,city_103,0.92,Male,Has relevent experience,No Enrollment,Graduate,Arts,9,100-500,Other,4,16,0.0,0.0
28006,city_103,0.92,Not provided,Has relevent experience,No Enrollment,Graduate,STEM,18,0,Unknown,1,59,0.0,1.0
14990,city_16,0.91,Male,Has relevent experience,No Enrollment,Masters,STEM,14,50-99,Pvt Ltd,1,56,0.0,0.0
23342,city_90,0.698,Male,Has relevent experience,Full time course,Graduate,STEM,8,50-99,Pvt Ltd,1,56,0.0,0.0
1606,city_138,0.836,Male,Has relevent experience,No Enrollment,Masters,STEM,17,50-99,Funded Startup,1,116,0.0,0.0
24259,city_21,0.624,Not provided,Has relevent experience,No Enrollment,Masters,STEM,4,50-99,Pvt Ltd,2,57,1.0,1.0
22728,city_13,0.8270000000000001,Male,Has relevent experience,No Enrollment,Masters,STEM,17,100-500,Pvt Ltd,1,64,0.0,0.0
8395,city_71,0.884,Male,Has relevent experience,No Enrollment,Graduate,STEM,7,50-99,Funded Startup,1,81,0.0,0.0
20583,city_21,0.624,Not provided,Has relevent experience,Full time course,Masters,STEM,3,50-99,Funded Startup,2,60,0.0,1.0
11965,city_136,0.897,Male,Has relevent experience,No Enrollment,Masters,STEM,5,10000+,NGO,1,31,0.0,0.0
5991,city_162,0.767,Not provided,Has relevent experience,Part time course,Graduate,STEM,12,0,Unknown,Never,94,0.0,1.0
3585,city_103,0.92,Male,Has relevent experience,No Enrollment,Masters,STEM,9,100-500,Pvt Ltd,1,144,0.0,0.0
22304,city_99,0.915,Male,No relevent experience,Full time course,High School,Unknown,2,100-500,Unknown,1,34,0.0,0.0
32025,city_159,0.843,Male,Has relevent experience,No Enrollment,Masters,STEM,9,100-500,Pvt Ltd,>4,24,0.0,0.0
6020,city_103,0.92,Male,Has relevent experience,No Enrollment,Graduate,Other,20,0,Unknown,4,44,1.0,1.0
5268,city_97,0.925,Male,Has relevent experience,No Enrollment,Masters,STEM,10,500-999,Pvt Ltd,2,43,0.0,0.0
14024,city_103,0.92,Not provided,Has relevent experience,No Enrollment,Graduate,STEM,8,100-500,Public Sector,1,8,0.0,0.0
21014,city_16,0.91,Not provided,Has relevent experience,No Enrollment,Graduate,Humanities,3,50-99,Funded Startup,1,212,0.0,0.0
20171,city_103,0.92,Male,Has relevent experience,No Enrollment,Graduate,STEM,16,100-500,Pvt Ltd,1,29,0.0,0.0
4358,city_103,0.92,Male,Has relevent experience,No Enrollment,Graduate,STEM,20,0,Unknown,>4,62,0.0,1.0
28738,city_114,0.926,Male,Has relevent experience,No Enrollment,Graduate,STEM,4,<10,Pvt Ltd,4,16,1.0,0.0
25279,city_173,0.878,Female,Has relevent experience,No Enrollment,Masters,STEM,10,100-500,Pvt Ltd,1,116,0.0,0.0
11715,city_176,0.764,Male,Has relevent experience,No Enrollment,High School,Unknown,4,10-49,Pvt Ltd,1,114,0.0,0.0
1047,city_40,0.7759999999999999,Male,Has relevent experience,No Enrollment,High School,Unknown,19,0,Unknown,1,72,0.0,0.0
27904,city_103,0.92,Male,No relevent experience,No Enrollment,Graduate,STEM,11,100-500,Pvt Ltd,>4,126,0.0,0.0
6915,city_103,0.92,Male,No relevent experience,No Enrollment,Masters,STEM,17,100-500,NGO,>4,38,0.0,0.0
28300,city_99,0.915,Male,Has relevent experience,No Enrollment,Graduate,STEM,20,0,Unknown,>4,117,1.0,1.0
3074,city_160,0.92,Male,Has relevent experience,No Enrollment,Graduate,STEM,20,10-49,Funded Startup,1,20,0.0,0.0
4535,city_116,0.743,Male,Has relevent experience,No Enrollment,Graduate,STEM,20,1000-4999,Pvt Ltd,4,56,0.0,0.0
21706,city_50,0.8959999999999999,Male,Has relevent experience,No Enrollment,Graduate,STEM,11,100-500,Pvt Ltd,1,67,0.0,0.0
13795,city_16,0.91,Not provided,Has relevent experience,No Enrollment,Graduate,STEM,8,50-99,Pvt Ltd,>4,66,0.0,0.0
8746,city_103,0.92,Not provided,No relevent experience,No Enrollment,Graduate,STEM,3,500-999,Pvt Ltd,2,20,0.0,0.0
955,city_114,0.926,Male,No relevent experience,No Enrollment,Masters,STEM,8,0,Unknown,3,18,0.0,1.0
935,city_99,0.915,Not provided,Has relevent experience,Full time course,Graduate,STEM,5,10-49,Unknown,2,42,0.0,0.0
33195,city_103,0.92,Male,Has relevent experience,No Enrollment,Graduate,STEM,20,0,Unknown,>4,14,1.0,1.0
4981,city_73,0.754,Male,Has relevent experience,No Enrollment,Graduate,STEM,13,0,Unknown,1,128,1.0,1.0
19365,city_21,0.624,Male,Has relevent experience,Full time course,Masters,STEM,10,<10,Unknown,1,44,1.0,1.0
3681,city_103,0.92,Male,Has relevent experience,No Enrollment,Graduate,STEM,8,<10,Funded Startup,3,38,0.0,0.0
19782,city_21,0.624,Female,Has relevent experience,Full time course,Graduate,STEM,6,50-99,Pvt Ltd,3,59,0.0,1.0
26653,city_16,0.91,Not provided,Has relevent experience,No Enrollment,Masters,Humanities,0,50-99,Early Stage Startup,1,6,0.0,0.0
33104,city_16,0.91,Male,Has relevent experience,No Enrollment,Graduate,STEM,5,50-99,Pvt Ltd,3,28,0.0,0.0
11964,city_101,0.5579999999999999,Male,No relevent experience,Full time course,Graduate,Other,4,0,Unknown,1,43,1.0,1.0
359,city_21,0.624,Male,Has relevent experience,No Enrollment,Graduate,STEM,9,10000+,Pvt Ltd,>4,135,1.0,1.0
24561,city_103,0.92,Male,Has relevent experience,No Enrollment,Masters,STEM,20,0,Unknown,>4,91,0.0,1.0
32305,city_104,0.924,Male,Has relevent experience,No Enrollment,Graduate,Other,20,0,Unknown,1,69,0.0,0.0
17990,city_100,0.887,Male,No relevent experience,No Enrollment,High School,Unknown,2,0,Unknown,Never,10,0.0,0.0
19549,city_16,0.91,Male,Has relevent experience,No Enrollment,Graduate,STEM,10,<10,Pvt Ltd,3,56,1.0,0.0
31365,city_21,0.624,Male,Has relevent experience,No Enrollment,High School,Unknown,11,0,Unknown,Never,82,1.0,1.0
74,city_21,0.624,Male,Has relevent experience,No Enrollment,Graduate,STEM,12,1000-4999,Pvt Ltd,1,50,0.0,1.0
5763,city_149,0.6890000000000001,Male,Has relevent experience,No Enrollment,Primary School,Unknown,16,0,Unknown,>4,154,0.0,0.0
10178,city_160,0.92,Male,Has relevent experience,No Enrollment,Graduate,STEM,10,100-500,NGO,1,84,0.0,0.0
7434,city_75,0.939,Female,Has relevent experience,Part time course,Graduate,STEM,15,500-999,Pvt Ltd,1,44,0.0,0.0
27917,city_103,0.92,Male,Has relevent experience,No Enrollment,Graduate,STEM,20,10-49,Pvt Ltd,Never,39,0.0,0.0
26425,city_67,0.855,Male,No relevent experience,Full time course,High School,Unknown,4,0,Unknown,Never,17,0.0,0.0
22517,city_114,0.926,Male,No relevent experience,No Enrollment,Graduate,STEM,3,1000-4999,Public Sector,1,86,0.0,0.0
17488,city_123,0.738,Male,No relevent experience,Full time course,Masters,STEM,1,0,Unknown,1,26,1.0,1.0
29790,city_173,0.878,Male,No relevent experience,Full time course,Graduate,STEM,9,0,Unknown,1,21,1.0,1.0
5148,city_19,0.682,Not provided,Has relevent experience,No Enrollment,Graduate,STEM,20,0,Unknown,1,29,1.0,1.0
29516,city_67,0.855,Female,No relevent experience,Full time course,High School,Unknown,3,0,Unknown,Never,14,0.0,0.0
15357,city_103,0.92,Male,Has relevent experience,No Enrollment,Graduate,Business Degree,5,0,Unknown,2,25,0.0,1.0
24435,city_114,0.926,Not provided,Has relevent experience,Part time course,Graduate,STEM,10,100-500,Public Sector,1,39,0.0,0.0
23079,city_16,0.91,Male,No relevent experience,No Enrollment,Masters,STEM,10,0,Unknown,>4,67,0.0,1.0
28091,city_103,0.92,Male,Has relevent experience,No Enrollment,Graduate,STEM,20,10000+,Pvt Ltd,4,57,0.0,0.0
20595,city_98,0.949,Male,Has relevent experience,No Enrollment,Masters,STEM,20,50-99,Pvt Ltd,1,34,0.0,0.0
33259,city_152,0.698,Male,No relevent experience,Full time course,Graduate,STEM,4,0,Pvt Ltd,Never,133,0.0,1.0
2977,city_114,0.926,Male,Has relevent experience,No Enrollment,Masters,STEM,20,10-49,Pvt Ltd,>4,214,0.0,0.0
8416,city_16,0.91,Male,Has relevent experience,No Enrollment,Graduate,Other,15,0,Unknown,2,57,0.0,0.0
10888,city_97,0.925,Male,Has relevent experience,No Enrollment,Masters,Humanities,14,500-999,Public Sector,4,112,0.0,0.0
27555,city_160,0.92,Male,Has relevent experience,No Enrollment,Graduate,STEM,20,0,Unknown,1,47,0.0,1.0
17748,city_103,0.92,Male,Has relevent experience,No Enrollment,Masters,STEM,8,50-99,Unknown,1,17,0.0,0.0
31717,city_19,0.682,Female,No relevent experience,No Enrollment,Graduate,STEM,12,0,Unknown,Never,59,1.0,1.0
28199,city_103,0.92,Female,Has relevent experience,No Enrollment,Graduate,STEM,6,50-99,Pvt Ltd,4,124,0.0,0.0
3753,city_103,0.92,Male,Has relevent experience,No Enrollment,Graduate,Other,6,50-99,Pvt Ltd,4,312,0.0,0.0
24086,city_57,0.866,Male,No relevent experience,No Enrollment,Graduate,STEM,10,0,Unknown,1,50,0.0,0.0
24689,city_103,0.92,Male,Has relevent experience,No Enrollment,Masters,STEM,20,10000+,Pvt Ltd,>4,46,0.0,0.0
18585,city_36,0.893,Not provided,No relevent experience,Full time course,Graduate,STEM,4,0,Unknown,1,46,1.0,1.0
8036,city_73,0.754,Male,Has relevent experience,Full time course,Graduate,STEM,12,0,Unknown,2,56,0.0,1.0
13017,city_41,0.8270000000000001,Male,Has relevent experience,No Enrollment,Graduate,STEM,17,100-500,Pvt Ltd,1,30,0.0,0.0
10631,city_21,0.624,Male,No relevent experience,Full time course,Masters,Other,1,50-99,Pvt Ltd,Never,20,1.0,1.0
10785,city_16,0.91,Male,Has relevent experience,No Enrollment,Graduate,STEM,20,0,Unknown,1,56,1.0,1.0
27109,city_136,0.897,Male,Has relevent experience,No Enrollment,Masters,STEM,20,50-99,NGO,>4,26,0.0,0.0
31890,city_103,0.92,Male,No relevent experience,Part time course,Graduate,STEM,4,50-99,Pvt Ltd,1,28,0.0,0.0
4055,city_103,0.92,Male,Has relevent experience,No Enrollment,Graduate,STEM,4,100-500,Pvt Ltd,1,86,0.0,0.0
26869,city_70,0.698,Male,Has relevent experience,No Enrollment,Graduate,STEM,7,50-99,Early Stage Startup,2,192,1.0,0.0
7407,city_55,0.7390000000000001,Male,No relevent experience,Full time course,Masters,STEM,5,0,Unknown,1,50,1.0,1.0
11978,city_149,0.6890000000000001,Male,Has relevent experience,Full time course,Graduate,STEM,10,0,Unknown,1,90,1.0,1.0
15080,city_53,0.74,Male,Has relevent experience,No Enrollment,Graduate,STEM,11,500-999,Pvt Ltd,2,232,0.0,0.0
11370,city_103,0.92,Not provided,Has relevent experience,No Enrollment,Graduate,Arts,20,10000+,Pvt Ltd,1,10,1.0,0.0
73,city_46,0.762,Male,Has relevent experience,No Enrollment,Graduate,STEM,16,10000+,Pvt Ltd,2,53,0.0,0.0
726,city_98,0.949,Not provided,Has relevent experience,No Enrollment,Masters,STEM,13,10-49,Pvt Ltd,4,35,0.0,0.0
25014,city_16,0.91,Not provided,Has relevent experience,No Enrollment,Masters,STEM,20,50-99,Pvt Ltd,3,138,0.0,0.0
29621,city_67,0.855,Male,Has relevent experience,Part time course,High School,Unknown,10,0,Unknown,1,16,0.0,0.0
20434,city_103,0.92,Male,Has relevent experience,No Enrollment,Masters,STEM,20,100-500,Funded Startup,>4,145,0.0,0.0
16704,city_67,0.855,Female,No relevent experience,Full time course,Graduate,STEM,7,0,Unknown,2,16,1.0,1.0
25437,city_16,0.91,Male,Has relevent experience,No Enrollment,Graduate,STEM,16,1000-4999,Pvt Ltd,1,46,0.0,0.0
20055,city_16,0.91,Male,Has relevent experience,No Enrollment,Graduate,Business Degree,12,100-500,Pvt Ltd,4,10,0.0,0.0
13342,city_21,0.624,Female,Has relevent experience,No Enrollment,Graduate,Other,8,5000-9999,Pvt Ltd,2,34,0.0,1.0
25163,city_28,0.939,Other,No relevent experience,No Enrollment,High School,Unknown,4,50-99,Unknown,2,12,0.0,0.0
2706,city_123,0.738,Not provided,Has relevent experience,Full time course,Graduate,STEM,5,10-49,Early Stage Startup,2,166,0.0,0.0
7124,city_71,0.884,Male,Has relevent experience,No Enrollment,Graduate,STEM,20,50-99,Pvt Ltd,2,86,0.0,0.0
27165,city_145,0.555,Female,No relevent experience,Full time course,Graduate,STEM,2,0,Unknown,1,23,0.0,1.0
33047,city_103,0.92,Male,Has relevent experience,No Enrollment,Graduate,STEM,20,10000+,Pvt Ltd,>4,18,0.0,0.0
24366,city_21,0.624,Male,Has relevent experience,No Enrollment,Graduate,STEM,6,10000+,Pvt Ltd,4,78,1.0,1.0
15796,city_71,0.884,Female,Has relevent experience,No Enrollment,Masters,STEM,3,0,Unknown,2,322,1.0,1.0
26916,city_16,0.91,Male,No relevent experience,No Enrollment,Graduate,STEM,20,50-99,Funded Startup,1,89,0.0,0.0
9118,city_123,0.738,Male,No relevent experience,Full time course,High School,Unknown,3,0,Unknown,1,4,0.0,1.0
24313,city_21,0.624,Male,No relevent experience,Full time course,Masters,STEM,4,0,Public Sector,1,66,1.0,1.0
31623,city_23,0.899,Male,Has relevent experience,Full time course,Graduate,STEM,12,10000+,Pvt Ltd,2,69,0.0,0.0
15504,city_136,0.897,Not provided,Has relevent experience,No Enrollment,Masters,STEM,6,10-49,Pvt Ltd,1,70,0.0,0.0
26250,city_103,0.92,Male,Has relevent experience,No Enrollment,Graduate,STEM,5,1000-4999,Pvt Ltd,1,106,0.0,0.0
4043,city_103,0.92,Male,Has relevent experience,No Enrollment,Graduate,STEM,3,1000-4999,Pvt Ltd,3,26,0.0,0.0
28417,city_103,0.92,Female,Has relevent experience,Full time course,Graduate,STEM,7,50-99,NGO,4,157,1.0,0.0
24730,city_103,0.92,Male,Has relevent experience,No Enrollment,Masters,Business Degree,2,100-500,Pvt Ltd,1,30,0.0,0.0
30261,city_160,0.92,Male,Has relevent experience,No Enrollment,Graduate,STEM,20,100-500,Funded Startup,2,67,0.0,0.0
15804,city_21,0.624,Male,No relevent experience,No Enrollment,High School,Unknown,2,0,Unknown,Never,13,0.0,1.0
26406,city_103,0.92,Male,Has relevent experience,No Enrollment,Graduate,STEM,15,100-500,Pvt Ltd,2,62,0.0,0.0
6725,city_128,0.527,Not provided,Has relevent experience,No Enrollment,Graduate,STEM,4,50-99,Pvt Ltd,4,36,1.0,1.0
17381,city_103,0.92,Male,Has relevent experience,No Enrollment,Graduate,STEM,20,<10,Funded Startup,1,39,0.0,0.0
31845,city_65,0.802,Male,Has relevent experience,No Enrollment,Graduate,STEM,8,0,Pvt Ltd,Never,18,1.0,0.0
19236,city_128,0.527,Not provided,No relevent experience,Full time course,Graduate,STEM,1,0,Unknown,1,192,1.0,1.0
8544,city_21,0.624,Male,Has relevent experience,No Enrollment,Graduate,STEM,9,10-49,Early Stage Startup,1,6,1.0,1.0
32157,city_103,0.92,Male,Has relevent experience,No Enrollment,Graduate,STEM,18,0,Unknown,Never,116,1.0,1.0
